Country Code,Year,Fertility Value,Future Fertility,Replacement Reached,Low Surpassed,Population/1000,(Population/1000)^2,pcap GDP,logpercapGDP,Life Expectancy at Birth,Life Exp Sq,% Urban pop,Paid Parental Leave,FemTravel,FemDiv,FemBankAccnt
FIN,1971,1.68,1.64,0,1,4612.124,21271687.79,2716.190092,3.433960161,70.01756098,4902.458845,64.523,0,1,1,1
FJI,1971,4.397,3.941,1,1,531.622,282621.9509,466.0253483,2.66840954,62.512,3907.750144,35.147,0,0,1,1
FRA,1971,2.47,1.87,0,1,52371.32,2742755159,3169.036323,3.500927217,71.90731707,5170.662249,71.459,0,1,1,1
GAB,1971,5.143,5.648,1,1,600.608,360729.9697,635.5011473,2.803116339,47.967,2300.833089,34.082,0,0,1,1
GBR,1971,2.41,1.86,0,1,55896.223,3124387746,2649.801514,3.423213344,72.27317073,5223.411208,77.03,0,0,0,1
GHA,1971,6.936,6.605,1,1,8973.247,80519161.72,269.3682352,2.430346381,49.625,2462.640625,29.174,0,1,1,1
GMB,1971,6.193,6.387,1,1,478.106,228585.3472,116.5611998,2.066554009,38.734,1500.322756,20.63,0,1,0,1
GNB,1971,6.06,6.401,1,1,718.359,516039.6529,109.3325999,2.038749676,40.961,1677.803521,15.293,0,1,1,0
GNQ,1971,5.808,5.817,1,1,298.852,89312.5179,217.321466,2.337102626,40.156,1612.504336,27.045,0,1,0,0
GRC,1971,2.32,2.26,1,1,8831.036,77987196.83,1652.325956,3.218095725,71.22656098,5073.222988,64.951,0,1,1,1
GTM,1971,6.62,6.399,1,1,5589.563,31243214.53,355.0903711,2.550338896,53.091,2818.654281,35.861,0,1,0,1
GUY,1971,5.226,3.915,1,1,713.684,509344.8519,395.2029189,2.596820144,61.868,3827.649424,29.533,0,0,0,1
HKG,1971,3.459,2.12,1,1,4045.3,16364452.09,1106.469717,3.043939532,71.45853659,5106.322451,88.039,0,1,1,1
HND,1971,7.195,6.431,1,1,2798.125,7829503.516,261.2463703,2.417050265,53.14,2823.8596,29.569,0,1,0,1
HTI,1971,5.692,5.97,1,1,4757.175,22630713.98,76.26374897,1.88231815,46.508,2162.994064,20.222,0,0,0,0
IDN,1971,5.413,4.557,1,1,117880.146,13895728821,79.17818799,1.898605559,53.14,2823.8596,17.338,0,1,0,0
IND,1971,5.519,4.889,1,1,567868.021,3.22474E+11,118.6032415,2.074096559,48.398,2342.366404,19.991,0,1,1,1
IRL,1971,3.93,3.21,1,1,2992.05,8952363.203,1703.932183,3.231452306,71.12853659,5059.268717,52.269,0,1,0,1
IRN,1971,6.359,6.422,1,1,29281.583,857411103,468.9569401,2.671132967,51.661,2668.858921,42.11,0,0,0,1
IRQ,1971,7.308,6.658,1,1,10255.853,105182520.8,376.8917646,2.576216648,58.856,3464.028736,57.214,0,0,0,1
ISL,1971,2.92,2.49,1,1,206.098,42476.3856,3252.099178,3.512163782,73.5704878,5412.616676,85.269,0,1,1,1
ITA,1971,2.4,1.73,0,1,54073.49,2923942321,2305.609751,3.3627858,71.80682927,5156.22073,64.75,0,1,1,1
JAM,1971,5.305,3.839,1,1,1904.281,3626286.127,808.6335546,2.907751759,68.2,4651.24,41.858,0,1,0,1
JOR,1971,7.876,7.329,1,1,1809.193,3273179.311,374.8861448,2.57389939,60.864,3704.426496,56.308,0,0,0,1
JPN,1971,2.16,1.77,0,1,105697,11171855809,2272.077802,3.356423199,72.88292683,5311.921023,72.666,0,1,1,1
KEN,1971,8.051,7.538,1,1,11713.046,137195446.6,151.8299586,2.181357474,53.118,2821.521924,10.778,0,1,1,0
KHM,1971,6.332,5.714,1,1,7139.64,50974459.33,135.8487853,2.133055759,39.699,1576.010601,18.717,0,1,1,1
KIR,1971,5.273,5.072,1,1,51.979,2701.816441,293.9385613,2.468256564,52.782,2785.939524,25.348,0,1,1,1
KOR,1971,4.54,2.9,1,1,32882.704,1081272222,301.1765677,2.47882118,62.61219512,3920.286978,42.261,0,1,1,1
KWT,1971,7.018,5.452,1,1,798.639,637824.2523,4858.728915,3.686522669,66.169,4378.336561,86.444,0,0,0,1
LKA,1971,4.208,3.488,1,1,12747.831,162507195.2,185.8597435,2.269185334,64.528,4163.862784,17.697,0,1,1,1
LSO,1971,5.808,5.627,1,1,1052.619,1108006.759,72.65886604,1.861288616,51.048,2605.898304,9.039,0,1,1,0
LUX,1971,1.95,1.48,0,1,342.421,117252.1412,4435.398008,3.646932597,70.08143902,4911.408096,74.916,0,1,1,0
MAR,1971,6.552,5.785,1,1,16350.883,267351374.9,265.2076642,2.423586071,52.94,2802.6436,35.012,0,0,0,1
MDG,1971,7.248,6.813,1,1,6757.853,45668577.17,177.4983312,2.249194274,45.257,2048.196049,14.526,0,0,1,1
MEX,1971,6.51,5.024,1,1,53076.366,2817100628,738.5584763,2.868384887,61.829,3822.825241,59.779,0,1,0,1
MLI,1971,7.141,7.151,1,1,6044.524,36536270.39,65.38456414,1.815475233,33.078,1094.154084,14.697,0,0,1,1
MLT,1971,2.06,2.1,1,1,302.7,91627.29,874.0663356,2.941544394,71.52253659,5115.47324,89.708,0,1,0,0
MMR,1971,5.884,5.006,1,1,27913.749,779177383.2,20.03952875,1.301887504,49.258,2426.350564,23.215,0,0,1,1
MRT,1971,6.774,6.496,1,1,1181.659,1396317.992,283.9813252,2.453289781,50.788,2579.420944,15.636,0,1,0,1
MWI,1971,7.345,7.636,1,1,4829.092,23320129.54,75.66369202,1.878887529,40.254,1620.384516,6.345,0,0,1,1
MYS,1971,4.88,4.12,1,1,11062.434,122377446,383.6714717,2.583959508,65.013,4226.690169,34.271,0,1,0,1
NER,1971,7.58,7.812,1,1,4637.984,21510895.58,149.5420414,2.174763305,36.031,1298.232961,9.271,0,1,0,1
NGA,1971,6.522,6.781,1,1,57296.988,3282944834,160.2487361,2.204794613,41.392,1713.297664,18.151,0,0,1,1
NIC,1971,6.819,6.233,1,1,2481.345,6157073.009,333.114264,2.52259323,54.147,2931.897609,47.785,0,1,0,1
NLD,1971,2.36,1.56,0,1,13194.497,174094751.1,3378.614797,3.52873868,73.8095122,5447.84409,61.913,0,1,1,1
NOR,1971,2.49,1.75,0,1,3903.039,15233713.44,3736.348737,3.572447405,74.17926829,5502.563844,66.23,0,1,1,1
NPL,1971,5.901,5.756,1,1,12323.984,151880581.6,71.6298781,1.855094212,41.457,1718.682849,4.005,0,1,0,1
NZL,1971,3.194,2.12,1,1,2853,8139609,2772.918597,3.44293712,71.77317073,5151.388037,81.491,0,1,1,1
OMN,1971,7.35,8.232,1,1,748.968,560953.065,401.9004645,2.604118508,51.087,2609.881569,31.287,0,0,0,1
PAK,1971,6.602,6.561,1,1,59734.479,3568207981,178.5551136,2.251772292,53.192,2829.388864,25.084,0,0,0,1
PAN,1971,5.06,4.002,1,1,1563.093,2443259.727,974.9369999,2.988976553,66.018,4358.376324,47.919,0,1,0,0
PER,1971,6.207,5.171,1,1,13836.365,191444996.4,599.1156553,2.777510668,54.935,3017.854225,58.496,0,1,1,1
PHL,1971,6.152,5.29,1,1,36849.678,1357898769,227.2770483,2.35655558,63.19,3992.9761,33.493,0,0,0,0
PNG,1971,6.137,5.771,1,1,2849.522,8119775.628,251.8724651,2.401180693,46.653,2176.502409,11.078,0,0,1,1
PRI,1971,3.068,2.664,1,1,2762.19,7629693.596,2044.319906,3.310548857,71.85909756,5163.729902,59.23,0,1,1,1
PRT,1971,3,2.31,1,1,8643.756,74714517.79,1064.537713,3.027161051,66.77073171,4458.330613,39.197,0,0,1,0
PRY,1971,5.591,5.183,1,1,2535.877,6430672.159,262.0676904,2.418413481,65.506,4291.036036,37.23,0,1,0,0
QAT,1971,6.855,5.94,1,1,119.413,14259.46457,3246.715887,3.511444286,68.713,4721.476369,88.6,0,0,0,1
RWA,1971,8.252,8.462,1,1,3871.428,14987954.76,57.58923534,1.760341312,44.772,2004.531984,3.336,0,1,1,1
SAU,1971,7.289,7.252,1,1,6100.631,37217698.6,1177.724612,3.071043751,53.771,2891.320441,50.688,0,0,0,1
SDN,1971,6.899,6.853,1,1,10621.471,112815646.2,187.0769418,2.272020262,52.583,2764.971889,17.22,0,0,0,1
SEN,1971,7.261,7.29,1,1,4387.532,19250437.05,305.3080465,2.48473825,39.814,1585.154596,30.72,0,1,1,1
SGP,1971,3.02,1.79,0,1,2112.9,4464346.41,1071.41154,3.02995632,68.65046341,4712.886127,100,0,1,0,1
SLB,1971,7.04,6.871,1,1,166.163,27610.14257,301.2516795,2.478929477,56.998,3248.772004,8.958,0,0,1,1
SLE,1971,6.524,6.675,1,1,2798.727,7832872.821,149.9072346,2.175822593,36.599,1339.486801,24.737,0,1,1,0
SLV,1971,6.087,5.237,1,1,3770.06,14213352.4,314.6156825,2.497780367,55.32,3060.3024,39.544,0,1,0,1
SOM,1971,7.151,7.002,1,1,3472.357,12057263.14,95.3538885,1.979338408,41.342,1709.160964,23.251,0,1,0,1
SUR,1971,5.504,4.015,1,1,369.23,136330.7929,815.2100317,2.911269515,63.199,3994.113601,45.716,0,1,1,0
SWE,1971,1.96,1.66,0,1,8098.334,65583013.58,5132.711607,3.710346863,74.62390244,5568.726815,81.563,0,1,1,1
SWZ,1971,6.871,6.752,1,1,443.979,197117.3524,307.3688719,2.487659883,48.788,2380.268944,10.458,0,1,0,0
SYR,1971,7.566,7.197,1,1,6570.859,43176188,319.2343618,2.504109632,59.6,3552.16,43.751,0,1,0,1
TCD,1971,6.582,6.925,1,1,3726.189,13884484.46,134.6863325,2.129323527,41.813,1748.326969,12.313,0,1,1,1
TGO,1971,7.136,7.254,1,1,2185.667,4777140.235,131.0984359,2.11759751,47.175,2225.480625,21.602,0,1,1,0
THA,1971,5.397,3.594,1,1,37963.28,1441210628,194.266671,2.288398298,59.887,3586.452769,21.442,0,1,0,1
TTO,1971,3.484,3.278,1,1,955.753,913463.797,938.269947,2.972327806,64.844,4204.744336,43.959,0,0,0,1
TUN,1971,6.591,5.408,1,1,5176.29,26793978.16,325.5646532,2.512637247,52.299,2735.185401,44.305,0,1,1,1
TUR,1971,5.529,4.528,1,1,35720.603,1275961479,455.1048582,2.658111472,52.887,2797.034769,38.945,0,1,1,1
UGA,1971,7.111,7.1,1,1,9671.856,93544798.48,146.5889396,2.166101203,49.43,2443.3249,6.737,0,0,0,1
URY,1971,2.938,2.789,1,1,2818.283,7942719.068,996.0880666,2.998297737,68.664,4714.744896,82.57,0,1,1,1
USA,1971,2.266,1.808,0,1,207661,43123090921,5609.3826,3.748915063,71.10731707,5056.250541,73.613,0,1,1,1
VCT,1971,5.828,4.154,1,1,91.49,8370.4201,219.1676488,2.340776449,64.026,4099.328676,31.182,0,0,0,1
VEN,1971,5.174,4.298,1,1,11745.952,137967388.4,1105.622678,3.043606938,65.428,4280.823184,72.764,0,1,0,1
ZAF,1971,5.601,5.016,1,1,22665.265,513714237.5,897.1300938,2.952855425,53.157,2825.666649,47.869,0,1,1,0
ZMB,1971,7.383,7.156,1,1,4319.226,18655713.24,390.579238,2.591709154,50.542,2554.493764,31.241,0,0,0,1
ZWE,1971,7.425,7.045,1,1,5476.978,29997288.01,397.7953353,2.599659686,57.135,3264.408225,17.855,0,1,0,0
AFG,1972,7.45,7.449,1,1,11791.222,139032916.3,135.317228,2.131353093,38.461,1479.248521,12.41,0,0,0,1
ARG,1972,3.149,3.301,1,1,24653.172,607778889.7,1408.86538,3.148869497,67.078,4499.458084,79.743,0,1,0,0
AUS,1972,2.744,1.891,0,1,13177,173633329,3950.170894,3.596615885,71.45756098,5106.183021,84.32,0,0,1,1
AUT,1972,2.08,1.65,0,1,7544.201,56914968.73,2924.048879,3.465984628,70.46341463,4965.092802,65.311,0,1,1,1
BDI,1972,7.271,7.395,1,1,3569.655,12742436.82,69.13961473,1.839726955,44.246,1957.708516,3.101,0,1,0,1
BEL,1972,2.09,1.68,0,1,9711.115,94305754.54,3831.6319,3.58338378,71.40512195,5098.691441,94.106,0,1,1,0
BEN,1972,6.823,7.025,1,1,3043.563,9263275.735,134.8195851,2.129752986,43.229,1868.746441,18.648,0,0,1,1
BFA,1972,6.697,7.127,1,1,5825.174,33932652.13,99.32674697,1.997066212,40.003,1600.240009,5.98,0,1,1,1
BGD,1972,6.928,6.359,1,1,66625.706,4438984700,94.38167705,1.97488769,46.507,2162.901049,8.221,0,0,0,1
BHS,1972,3.472,2.986,1,1,177.863,31635.24677,3322.219911,3.521428377,66.209,4383.631681,68.088,0,1,0,1
BLZ,1972,6.284,5.849,1,1,127.152,16167.6311,519.5553353,2.715631809,66.504,4422.782016,50.646,0,0,1,1
BOL,1972,5.923,5.474,1,1,4682.392,21924794.84,268.5840154,2.429080162,46.441,2156.766481,40.389,0,1,1,0
BRA,1972,4.712,4.037,1,1,99859.388,9971897372,585.171405,2.767283096,59.739,3568.748121,57.879,0,1,0,0
BRN,1972,5.5,4.067,1,1,142.015,20168.26022,1906.971488,3.2803442,63.671,4053.996241,63.736,0,1,0,1
BWA,1972,6.582,6.214,1,1,667.096,445017.0732,246.5415378,2.391890101,54.853,3008.851609,9.695,0,0,1,0
CAF,1972,5.951,5.897,1,1,1867.786,3488624.542,123.3106512,2.091000591,43.866,1924.225956,29.238,0,1,1,1
CAN,1972,1.98,1.74,0,1,22218.463,493660098.1,5089.587902,3.706682619,72.93390244,5319.354125,75.971,0,1,1,1
CHL,1972,3.53,2.744,1,1,10103.675,102084248.5,1173.218389,3.069378862,63.555,4039.238025,76.528,0,1,1,0
CHN,1972,5.035,2.613,1,1,862030,7.43096E+11,131.8835612,2.120190666,61.344,3763.086336,17.184,0,1,1,1
CIV,1972,7.942,7.59,1,1,5576.026,31092065.95,331.6700101,2.520706204,45.824,2099.838976,29.719,0,0,1,1
CMR,1972,6.287,6.625,1,1,6867.17,47158023.81,218.1760536,2.338807082,47.593,2265.093649,22.927,0,0,1,1
COD,1972,6.275,6.535,1,1,21121.36,446111848.2,292.2971255,2.465824544,44.545,1984.257025,25.089,0,1,1,0
COG,1972,6.306,6.059,1,1,1406.51,1978270.38,291.9774924,2.465349374,51.514,2653.692196,40.715,0,0,1,1
COL,1972,4.857,3.856,1,1,22516.429,506989574.9,385.1125208,2.585587639,63.105,3982.241025,58.143,0,1,0,1
CRI,1972,4.177,3.581,1,1,1944.17,3779796.989,636.9050523,2.804074694,66.943,4481.365249,40.068,0,1,0,1
DEU,1972,1.71,1.44,0,1,78688.452,6191872478,3809.981445,3.580922861,70.867,5022.131689,72.389,0,1,1,1
DNK,1972,2.03,1.55,0,1,4991.596,24916030.63,4654.298936,3.667854274,73.43902439,5393.290303,80.731,0,1,1,1
DOM,1972,5.784,4.381,1,1,4755.464,22614437.86,417.9192609,2.621092387,59.229,3508.074441,42.437,0,1,0,0
DZA,1972,7.597,6.794,1,1,15285.992,233661551.4,442.6776235,2.64608757,51.201,2621.542401,39.831,0,0,0,1
ECU,1972,5.873,4.73,1,1,6429.377,41336888.61,495.5359182,2.695075139,59.232,3508.429824,40.352,0,1,0,1
EGY,1972,6.056,5.61,1,1,36102.67,1303402781,257.5886508,2.410926724,52.894,2797.775236,42.2,0,0,0,1
ESP,1972,2.87,2.22,1,1,34604.469,1197469275,1708.808629,3.232693428,72.81804878,5302.468228,67.541,0,0,0,0
FIN,1972,1.58,1.63,0,1,4639.657,21526417.08,3177.645701,3.502105473,70.70731707,4999.524688,65.366,0,1,1,1
FJI,1972,4.275,3.907,1,1,542.843,294678.5226,583.3187661,2.765905948,62.555,3913.128025,35.538,0,0,1,1
FRA,1972,2.38,1.85,0,1,52793.151,2787116793,3854.555835,3.585974341,72.10731707,5199.465175,71.86,0,1,1,1
GAB,1972,5.208,5.684,1,1,611.705,374183.007,703.7842714,2.847439557,48.793,2380.756849,36.231,0,0,1,1
GBR,1972,2.2,1.9,0,1,56086.065,3145646687,3030.432514,3.481504617,72.12439024,5201.927668,77.195,0,0,0,1
GHA,1972,6.915,6.539,1,1,9229.64,85186254.53,228.8597328,2.359569387,49.912,2491.207744,29.392,0,1,1,1
GMB,1972,6.211,6.376,1,1,492.424,242481.3958,120.1435044,2.079700295,39.61,1568.9521,21.814,0,1,0,1
GNB,1972,6.078,6.487,1,1,732.516,536579.6903,119.7282088,2.078196485,41.276,1703.708176,15.455,0,1,1,0
GNQ,1972,5.805,5.835,1,1,289.508,83814.88206,226.0013479,2.354111029,40.448,1636.040704,27.136,0,1,0,0
GRC,1972,2.32,2.23,1,1,8888.628,79007707.72,1899.675784,3.278679487,71.535,5117.256225,65.454,0,1,1,1
GTM,1972,6.599,6.342,1,1,5723.759,32761417.09,367.1188811,2.564806721,53.652,2878.537104,36.177,0,1,0,1
GUY,1972,5.057,3.817,1,1,721.949,521210.3586,395.2923993,2.596918464,61.938,3836.315844,29.641,0,0,0,1
HKG,1972,3.315,2.047,0,1,4123.6,17004076.96,1384.738437,3.141367747,71.45609756,5105.973879,88.474,0,1,1,1
HND,1972,7.111,6.313,1,1,2882.102,8306511.938,278.616076,2.445006171,53.778,2892.073284,30.246,0,1,0,1
HTI,1972,5.642,6.058,1,1,4837.334,23399800.23,76.90186371,1.885936865,47.019,2210.786361,20.323,0,0,0,0
IDN,1972,5.338,4.43,1,1,121017.316,14645190772,90.87617148,1.958450022,53.72,2885.8384,17.779,0,1,0,0
IND,1972,5.444,4.827,1,1,581087.255,3.37662E+11,122.9818641,2.089841072,49.061,2406.981721,20.321,0,1,1,1
IRL,1972,3.84,3.21,1,1,3036.85,9222457.923,2080.465147,3.318160445,71.2322439,5074.032571,52.611,0,1,0,1
IRN,1972,6.292,6.482,1,1,30075.295,904523369.3,570.3506238,2.756141921,52.559,2762.448481,43.014,0,0,0,1
IRQ,1972,7.234,6.569,1,1,10599.661,112352813.3,388.1112804,2.588956266,59.484,3538.346256,58.269,0,0,0,1
ISL,1972,3.09,2.48,1,1,209.137,43738.28477,4014.84273,3.603668538,74.45585366,5543.674144,85.63,0,1,1,1
ITA,1972,2.35,1.64,0,1,54381.345,2957330684,2671.137314,3.426696214,72.07536585,5194.858363,65.039,0,1,1,1
JAM,1972,5.108,3.733,1,1,1935.089,3744569.438,968.9729309,2.986311645,68.491,4691.017081,42.395,0,1,0,1
JOR,1972,7.818,7.262,1,1,1883.923,3549165.87,418.5811357,2.621779652,61.545,3787.787025,56.645,0,0,0,1
JPN,1972,2.14,1.75,0,1,107188,11489267344,2967.041996,3.472323693,73.50658537,5403.218092,73.452,0,1,1,1
KEN,1972,8.012,7.455,1,1,12146.07,147527016.4,173.4947318,2.239286292,53.674,2880.898276,11.282,0,1,1,0
KHM,1972,6.175,5.87,1,1,7302.114,53320868.87,69.23329893,1.840315026,36.676,1345.128976,21.818,0,1,1,1
KIR,1972,5.13,5.07,1,1,52.775,2785.200625,358.8162377,2.554872088,53.218,2832.155524,26.654,0,1,1,1
KOR,1972,4.12,2.82,1,1,33505.406,1122612231,324.1962768,2.510808023,63.0097561,3970.229363,43.692,0,1,1,1
KWT,1972,6.835,5.316,1,1,851.918,725764.2787,5224.917155,3.718079409,66.602,4435.826404,87.192,0,0,0,1
LKA,1972,4.083,3.408,1,1,13002.234,169058089,196.4228877,2.293192091,64.934,4216.424356,17.796,0,1,1,1
LSO,1972,5.804,5.577,1,1,1077.102,1160148.718,75.12364839,1.875776671,51.565,2658.949225,9.474,0,1,1,0
LUX,1972,1.75,1.5,0,1,346.6,120131.56,5486.720628,3.739312847,70.20531707,4928.786545,75.528,0,1,1,0
MAR,1972,6.455,5.685,1,1,16696.89,278786135.7,302.5644904,2.480817957,53.305,2841.423025,35.675,0,0,0,1
MDG,1972,7.221,6.725,1,1,6946.619,48255515.53,193.1285826,2.285846553,45.735,2091.690225,14.964,0,0,1,1
MEX,1972,6.382,4.823,1,1,54689.944,2990989975,826.4773502,2.917230956,62.327,3884.654929,60.532,0,1,0,1
MLI,1972,7.147,7.15,1,1,6147.464,37791313.63,79.15741066,1.898491579,33.782,1141.223524,15.072,0,0,1,1
MLT,1972,2.01,1.99,0,1,302.45,91476.0025,975.7588009,2.989342477,71.7312439,5145.371352,89.716,0,1,0,0
MMR,1972,5.791,4.893,1,1,28570.093,816250214,22.20941504,1.34653712,49.686,2468.698596,23.606,0,0,1,1
MRT,1972,6.758,6.443,1,1,1217.443,1482167.458,321.7148148,2.50747106,51.16,2617.3456,16.773,0,1,0,1
MWI,1972,7.389,7.643,1,1,4958.556,24587277.61,81.89135592,1.913238062,40.762,1661.540644,6.651,0,0,1,1
MYS,1972,4.757,4.068,1,1,11324.277,128239249.6,445.3501578,2.648701611,65.407,4278.075649,35.104,0,1,0,1
NER,1972,7.596,7.844,1,1,4768.225,22735969.65,155.7769905,2.192503309,36.203,1310.657209,9.772,0,1,0,1
NGA,1972,6.575,6.783,1,1,58665.813,3441677615,209.2260448,2.320615745,41.829,1749.665241,18.549,0,0,1,1
NIC,1972,6.769,6.135,1,1,2558.705,6546971.277,344.2533977,2.536878235,54.744,2996.905536,48.063,0,1,0,1
NLD,1972,2.15,1.6,0,1,13328.593,177651391.4,4104.45103,3.613255078,73.72707317,5435.681318,62.232,0,1,1,1
NOR,1972,2.38,1.72,0,1,3933.004,15468520.46,4413.575692,3.644790579,74.34463415,5527.124626,66.725,0,1,1,1
NPL,1972,5.884,5.725,1,1,12583.142,158335462.6,81.386573,1.910552762,42.024,1766.016576,4.198,0,1,0,1
NZL,1972,3,2.03,0,1,2903.9,8432635.21,3294.648943,3.517809146,71.82926829,5159.443783,81.819,0,1,1,1
OMN,1972,7.414,8.299,1,1,776.385,602773.6682,472.5203841,2.674420548,51.92,2695.6864,32.958,0,0,0,1
PAK,1972,6.605,6.534,1,1,61381.982,3767747714,153.3840396,2.185780171,53.699,2883.582601,25.353,0,0,0,1
PAN,1972,4.939,3.884,1,1,1607.797,2585011.193,1040.810314,3.017371587,66.515,4424.245225,48.199,0,1,0,0
PER,1972,6.091,5.041,1,1,14221.954,202263975.6,646.1428162,2.81032852,55.671,3099.260241,59.547,0,1,1,1
PHL,1972,6.041,5.183,1,1,37923.4,1438184268,239.1102216,2.378598142,63.202,3994.492804,34.012,0,0,0,0
PNG,1972,6.108,5.694,1,1,2918.138,8515529.387,294.2979516,2.468787239,47.383,2245.148689,11.3,0,0,1,1
PRI,1972,3.006,2.607,1,1,2817.256,7936931.37,2246.476714,3.351501921,72.16946341,5208.43145,60.127,0,1,1,1
PRT,1972,2.86,2.25,1,1,8630.43,74484321.98,1302.266268,3.114699791,68.32439024,4668.222302,39.591,0,0,1,0
PRY,1972,5.458,5.174,1,1,2597.149,6745182.928,296.1091884,2.471451884,65.653,4310.316409,37.396,0,1,0,0
QAT,1972,6.781,5.806,1,1,130.505,17031.55502,3909.888056,3.592164323,69.245,4794.870025,88.678,0,0,0,1
RWA,1972,8.278,8.461,1,1,3987.223,15897947.25,61.81190225,1.791072109,44.848,2011.343104,3.491,0,1,1,1
SAU,1972,7.299,7.206,1,1,6392.973,40870103.78,1511.670381,3.179457104,54.872,3010.936384,52.707,0,0,0,1
SDN,1972,6.91,6.802,1,1,10974.626,120442415.8,196.9108097,2.294269558,52.901,2798.515801,17.941,0,0,0,1
SEN,1972,7.258,7.292,1,1,4522.886,20456497.77,358.3679264,2.554329134,40.562,1645.275844,31.451,0,1,1,1
SGP,1972,3.04,1.82,0,1,2152.4,4632825.76,1264.375107,3.101875937,69.04290244,4766.922377,100,0,1,0,1
SLB,1972,7.145,6.748,1,1,172.55,29773.5025,235.3330168,2.371682862,57.774,3337.835076,8.999,0,0,1,1
SLE,1972,6.55,6.69,1,1,2854.866,8150259.878,163.0132868,2.212223004,37.092,1375.816464,25.522,0,1,1,0
SLV,1972,6,5.1,1,1,3867.31,14956086.64,326.7697702,2.514241873,55.586,3089.803396,40.043,0,1,0,1
SOM,1972,7.118,7.012,1,1,3479.792,12108952.36,119.8182066,2.078522815,41.727,1741.142529,23.835,0,1,0,1
SUR,1972,5.336,3.895,1,1,367.907,135355.5606,847.9044976,2.928346939,63.47,4028.4409,46.76,0,1,1,0
SWE,1972,1.91,1.68,0,1,8122.3,65971757.29,6027.128499,3.780110451,74.71804878,5582.786814,81.886,0,1,1,1
SWZ,1972,6.866,6.721,1,1,457.039,208884.6475,321.0694305,2.506598958,49.479,2448.171441,11.264,0,1,0,0
SYR,1972,7.556,7.094,1,1,6800.148,46242012.82,355.2432692,2.550525858,60.378,3645.502884,44.078,0,1,0,1
TCD,1972,6.636,6.958,1,1,3815.253,14556155.45,153.4439645,2.185949811,42.264,1786.245696,13.1,0,1,1,1
TGO,1972,7.182,7.216,1,1,2247.578,5051606.866,149.3508287,2.174207637,47.777,2282.641729,21.929,0,1,1,0
THA,1972,5.181,3.392,1,1,39058.594,1525573765,209.3747807,2.320924369,60.404,3648.643216,22.006,0,1,0,1
TTO,1972,3.432,3.284,1,1,968.136,937287.3145,1119.038073,3.048844863,65.003,4225.390009,44.888,0,0,0,1
TUN,1972,6.465,5.243,1,1,5291.335,27998226.08,422.8566931,2.626193209,53.452,2857.116304,45.132,0,1,1,1
TUR,1972,5.429,4.405,1,1,36587.267,1338628107,558.420923,2.746961682,53.492,2861.394064,39.6,0,1,1,1
UGA,1972,7.107,7.1,1,1,9929.644,98597829.97,150.2165273,2.176717718,49.558,2455.995364,6.812,0,0,0,1
URY,1972,2.969,2.726,1,1,2821.458,7960625.246,775.9881598,2.889855095,68.732,4724.087824,82.771,0,1,1,1
USA,1972,2.01,1.8395,0,1,209896,44056330816,6094.01799,3.784903732,71.15609756,5063.19022,73.623,0,1,1,1
VCT,1972,5.629,3.985,1,1,92.511,8558.285121,298.1860427,2.474487311,64.365,4142.853225,31.687,0,0,0,1
VEN,1972,5.035,4.2,1,1,12097.696,146354248.5,1155.404076,3.062733895,65.896,4342.282816,73.575,0,1,0,1
ZAF,1972,5.525,4.98,1,1,23281.517,542029033.8,917.3558548,2.962537837,53.713,2885.086369,47.929,0,1,1,0
ZMB,1972,7.392,7.087,1,1,4466.17,19946674.47,427.819426,2.631260501,50.961,2597.023521,32.146,0,0,0,1
ZWE,1972,7.434,6.865,1,1,5673.914,32193300.08,471.9369028,2.673883938,57.329,3286.614241,18.36,0,1,0,0
AFG,1973,7.45,7.449,1,1,12108.963,146626984.9,143.1446495,2.155775119,39.003,1521.234009,12.809,0,0,0,1
ARG,1973,3.198,3.253,1,1,25056.475,627826939.4,2097.02283,3.321603159,67.383,4540.468689,80.158,0,1,0,0
AUS,1973,2.491,1.935,0,1,13380,179024400,4771.671986,3.678670582,71.84682927,5161.966876,84.478,0,0,1,1
AUT,1973,1.94,1.67,0,1,7586.115,57549140.79,3890.722419,3.590030248,71.01463415,5043.078263,65.321,0,1,1,1
BDI,1973,7.288,7.396,1,1,3605.12,12996890.21,84.41878205,1.926439082,44.528,1982.742784,3.236,0,1,0,1
BEL,1973,1.95,1.66,0,1,9741.72,94901108.56,4900.962201,3.690281353,71.63536585,5131.625641,94.233,0,1,1,0
BEN,1973,6.86,7.025,1,1,3113.681,9695009.37,161.9870615,2.209480327,43.781,1916.775961,19.689,0,0,1,1
BFA,1973,6.744,7.152,1,1,5930.493,35170747.22,113.7803414,2.056067233,40.493,1639.683049,6.1,0,1,1,1
BGD,1973,6.904,6.217,1,1,67637.541,4574836953,119.5597239,2.077584904,46.773,2187.713529,8.553,0,1,0,1
BHS,1973,3.413,2.992,1,1,181.519,32949.14736,3696.03182,3.567735702,66.397,4408.561609,68.738,0,1,0,1
BLZ,1973,6.285,5.684,1,1,129.294,16716.93844,605.9334407,2.782424921,66.939,4480.829721,50.488,0,0,1,1
BOL,1973,5.88,5.408,1,1,4785.916,22904991.96,263.8927461,2.421427452,46.893,2198.953449,40.696,0,1,1,1
BRA,1973,4.6,3.943,1,1,102259.497,10457004727,817.4524452,2.912462497,60.132,3615.857424,58.855,0,1,0,0
