Country Name,Country Code,Year,Electricity production from coal sources (% of total),"Electricity production from oil, gas and coal sources (% of total)",Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),Renewable electricity output (% of total electricity output),"Electricity production from renewable sources, excluding hydroelectric (kWh)","Electricity production from renewable sources, excluding hydroelectric (% of total)",Renewable energy consumption (% of total final energy consumption),GDP per unit of energy use (PPP $ per kg of oil equivalent),GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"Energy imports, net (% of energy use)",Alternative and nuclear energy (% of total energy use),Fossil fuel energy consumption (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Adjusted savings: energy depletion (% of GNI),Fuel imports (% of merchandise imports)
Peru,PER,2012-01-01,3.2325051915234306,44.74968100277715,53.42640546423478,8.456553829217643,39.16034927068478,0.0,2.356826540568941,55.2503189972228,729000000.0,1.8239135329880658,30.8,15.538806997241101,16.128181516561117,-14.18641290690994,8.173764261735037,76.65912385704866,62.0032704228407,13.316299790197473,1227.9833512994078,687.2984362910023,0.815408759427851,14.442405318699342
Philippines,PHL,2012-01-01,38.7611250531397,71.53083473896409,14.059050205016387,11.464461540571303,26.93599923204564,0.0,5.833710453778747,28.4444810136998,10490000000.0,14.385430808683369,34.06,14.151778477075874,14.274123419614376,41.80191567990924,3.3250829360337346,59.48380293563794,70.05684136273327,13.554190593438346,658.5685412291133,441.22920199876535,0.372582512906069,21.566249935996993
Poland,POL,2012-01-01,84.35789773113764,89.4936027852156,1.2596545689532561,6.7305254435381645,3.8711033881430454,0.0,1.2646016659349084,10.437756244164,14842000000.0,9.178101675210716,10.91,9.190907683200834,9.841364494181976,26.97654921149636,0.6245277228042326,90.97851870869306,101.61192592665181,6.399721025088876,3899.176642278083,2566.5743131600934,0.217008993625799,13.652578360656143
Portugal,PRT,2012-01-01,28.714674390029842,56.93127962085308,12.335439705107952,10.32780410742496,23.411444619975423,0.0,4.805160610847815,42.500438827453,13748000000.0,30.164999122345094,25.52,12.966092230546636,14.78986054090415,78.04271588681509,7.188654709641261,75.81242013719098,67.61388974793314,10.74575398047714,4736.351770886948,2039.0118959444383,0.0,20.75991059401132
Qatar,QAT,2012-01-01,0.0,100.0,0.0,6.232213183085635,100.0,0.0,0.0,0.0,0.0,0.0,0.04,8.166043935045689,5.550020678226759,-444.1276371413254,0.0,,180.17950886617265,0.0,17116.904379585027,19987.5843539771,15.528428512196,1.1111073999348848
Romania,ROU,2012-01-01,38.98322387450233,55.095790655732124,20.52948582706639,12.01551706536904,14.834790893932691,19.50862626331371,1.2777758872971041,25.3955830809542,2860000000.0,4.866097253887774,21.53,11.373330882923927,12.604320716903716,22.164301887135952,11.300844340917884,76.42720092462879,79.33787329442474,11.08629359683735,2604.2431374758294,1741.7226064268011,1.5865069019407,12.13497316295949
Russian Federation,RUS,2012-01-01,15.749457829466209,67.50446314596381,15.514447126332515,9.975283195846304,49.13219983297687,16.60262243141157,2.622805483520728,15.5637311058596,527000000.0,0.049283979527042124,3.24,4.703585197895097,5.019013101668924,-77.8561096295228,7.6403892472717905,90.86580943312784,199.24235696206486,0.3920731029718528,6617.134161397404,5167.010353178646,8.15280909949255,1.2817127673537894
Samoa,WSM,2012-01-01,,,,,,,,32.7985739750446,,,40.26,,,,,,,,,,0.0,22.720478684935504
Saudi Arabia,SAU,2012-01-01,0.0,72.37374852767962,0.0,8.752944640753828,44.68345111896348,0.0,27.690297408716134,0.000368080094228504,1000000.0,0.00036808009422850414,0.01,8.347796938359346,6.98855298665044,-211.95635363010337,4.2925147556941675e-05,99.51085197144072,143.09113802388043,0.003352653676046247,8043.075585151593,6500.283194777107,16.4947518466588,0.4308995332281433
Senegal,SEN,2012-01-01,0.0,86.72463768115942,8.405797101449275,16.28985507246377,4.057971014492753,0.0,82.66666666666667,9.82608695652174,49000000.0,1.4202898550724639,49.6,9.12153688876109,9.285534481403868,44.907642170336324,0.5200608058300453,45.77369170196944,107.69439303711586,32.84097968592351,218.2615212873379,304.1863512031931,0.00499946712972844,28.6836022075538
Serbia,SRB,2012-01-01,72.8041801443145,74.30814741090929,25.672500069116143,15.506897791048077,1.3187360039810898,0.0,0.18523126261369605,25.6890879433801,6000000.0,0.01658787426391308,19.47,6.896586968473033,7.3719361548577185,25.78256553120045,4.169129754733248,87.08940816694144,135.64957414085205,7.046580517814395,4386.534551582099,2020.395114540378,1.1461388388496,
Seychelles,SYC,2012-01-01,,,,,,,,0.0,,,0.78,,,,,,,,,,0.0,23.186448251460433
Singapore,SGP,2012-01-01,0.012773839177364755,97.31110685316472,0.0,1.8969151178386663,84.29882267782249,0.0,12.99951033616487,1.35828489919312,638000000.0,1.3582848991931191,0.51,16.75365959463477,16.904864839038606,97.60899516379787,0.19867067080592196,96.32908939764675,59.15456938115756,0.0,8673.985216201152,4898.330464907161,0.0,32.10411006013047
Slovakia,SVK,2012-01-01,13.78847783112115,25.646003953685398,14.483902852301608,4.497317142050268,10.071307540242868,54.698531488280146,1.786218582321378,19.3236373905676,1371000000.0,4.839734538266026,10.47,8.727928588469185,8.605529426356048,61.2914832251893,26.85062182819122,66.83286848686713,116.2043554156369,3.5512194716405245,5137.789017969039,3080.7250342528514,0.0169876813190044,12.660899348940221
Slovenia,SVN,2012-01-01,33.09107280679187,36.56418832004116,25.077180344738874,5.627733470542835,3.4152302546951376,35.554412143040906,0.05788525855415488,27.8428093645485,430000000.0,2.7656290198096216,20.22,8.482032641482414,9.524856354238695,48.97976161997901,25.311582563092767,65.08201899686176,104.9884599629669,8.817999601067323,6718.975052487435,3424.040144684976,0.023315290784681,17.111113897460612
Solomon Islands,SLB,2012-01-01,,,,,,,,0.0,,,43.82,,,,,,,,,,0.0,26.889663918589036
South Africa,ZAF,2012-01-01,94.63150172804055,94.70760612444245,0.47271029723866576,8.717091713643478,0.0,4.689443064888805,0.07610439640190968,0.602950810668738,332000000.0,0.13024051343007223,10.6,5.012244562517796,5.289577364682698,-19.045953511503864,2.354825509402826,87.15523380623391,189.05102072554453,7.9179852790748,4340.367988857962,2621.1869131777567,1.65957614300215,22.009479448211675
Spain,ESP,2012-01-01,19.048315654108634,49.200182348898764,6.989474113940846,8.734716372617727,24.939613937443443,20.912288818882637,5.212252757346687,29.5847480115125,66417000000.0,22.59527389757163,15.83,11.821010300969364,13.322628002660618,73.3105596719211,18.749414342278783,75.00814839911963,75.06026587249102,4.972852782497834,5573.401181513587,2683.367934807765,0.00195888203001723,24.083210740468992
Sri Lanka,LKA,2012-01-01,11.79732795563398,70.75875976808672,27.661541046970843,10.015965044954205,0.0,0.0,58.96143181245274,29.2412402319133,188000000.0,1.579699184942442,60.7,19.27072527367275,20.063917174944528,47.31202305049012,2.3127007734971965,47.31202305049012,49.84071611144721,49.566813892419795,524.3084455324357,551.0207099143207,0.0,21.414574796184578
Sudan,SDN,2012-01-01,0.0,29.853751589656635,70.14624841034338,19.012293344637555,0.0,0.0,29.853751589656635,70.1462484103434,0.0,0.0,63.76,9.619132192535371,11.566713217131706,-11.721424125720572,3.2061931750057413,32.8294621523306,86.45498347092057,37.97625526059236,217.35054632860172,407.29458809085105,1.19477852665711,
Suriname,SUR,2012-01-01,0.0,36.76470588235294,63.23529411764706,9.026369168356998,0.0,0.0,36.76470588235294,63.2352941176471,0.0,0.0,15.77,10.958849755248876,13.899282507152995,-25.245250201382234,12.290948061343336,80.3094359758444,71.94615977374153,5.840469361682478,3214.414336932976,1396.8762486315445,6.65952275148067,15.511679287434218
Sweden,SWE,2012-01-01,0.6002307193155327,1.5255113076497873,47.424835972986614,6.5857146290466,0.535941743372828,38.475450022831595,0.3893388449614266,59.0677497656757,19378000000.0,11.642913792689082,48.29,8.621795748008052,9.166139263130068,27.86714053735434,46.00053655333514,30.999155778788683,109.09718599000625,18.236076827000915,14289.59509312272,5269.485997713716,0.0,16.114719951522403
Switzerland,CHE,2012-01-01,0.0,1.4235397710595832,56.64807748752568,6.722923393014383,1.3486938655708836,37.33636630466686,0.07484590548869974,59.4746110948048,1926000000.0,2.8265336072791314,21.88,18.712675204035893,20.813281529482442,50.27706457687403,39.9044022359133,50.916628173274425,48.04624386517231,3.4942358417750374,7886.094306253416,3202.8343371230285,0.0,6.506492747355199
Syrian Arab Republic,SYR,2012-01-01,0.0,90.77199384229432,9.228006157705684,15.208962882718513,52.47448543246479,0.0,38.297508409829526,9.22800615770568,0.0,0.0,1.99,,,5.455599351580805,1.3597155537412933,,,0.03809277459888915,1233.1912607229624,656.7111735303195,6.519768386293,
Tajikistan,TJK,2012-01-01,0.0,0.4359608813479439,99.56403911865206,14.404383174266524,0.4359608813479439,0.0,0.0,99.5640391186521,0.0,0.0,55.8,9.2291108903975,8.849389800873569,28.737413551391917,50.022787064774136,42.33052237756576,113.00214167323547,0.0,1743.0032896861915,294.9544152103305,0.061769417480651,
Tanzania,TZA,2012-01-01,0.0,67.81177312578279,31.615673644659154,18.75111826802648,52.603327965646805,0.0,15.20844516013598,32.1882268742172,32000000.0,0.5725532295580604,86.15,4.137765507112439,4.195117129193961,11.215326277013956,0.5257123928016346,14.906838112441687,238.37236701711294,73.6701387895807,96.30408082578427,485.103179610438,0.218861913823582,32.61150978443701
Thailand,THA,2012-01-01,19.99604430379747,91.60912926735712,5.246691599539701,5.695003835826621,70.15846758726506,0.0,1.4546173762945915,8.39087073264288,5246000000.0,3.144179133103184,23.56,7.993784710074909,8.291351545342092,40.214532863582036,1.1092300159727981,80.16213660826187,120.60759871673505,12.255859240954873,2396.9366061347087,1824.7810204322996,2.42941601234766,19.504467915947327
Togo,TGO,2012-01-01,0.0,15.315315315315313,80.18018018018019,82.88288288288288,0.0,0.0,15.315315315315313,84.6846846846847,5000000.0,4.504504504504505,72.65,3.578011536749574,3.7891075214065495,19.85893042518759,2.254340508703496,17.21810260525303,263.9143899587181,44.05254902500738,141.19410074300148,450.86799001246635,0.0,24.867459994277414
Trinidad and Tobago,TTO,2012-01-01,0.0,100.0,0.0,2.617170389837933,99.73718791064388,0.0,0.2628120893561104,0.0,0.0,0.0,0.37,2.211265943942952,2.1285483060665293,-106.86218801157487,0.0,99.92804798158977,469.8037611596231,0.06260537380629606,6217.242027801062,13456.276911611414,13.2331782990299,41.820498602576016
Tunisia,TUN,2012-01-01,0.0,97.09872100105198,0.609047118099773,15.154199656718898,97.07657383312109,0.0,0.022147167930900838,1.72194230662754,201000000.0,1.1128951885277671,13.0,11.36289151349794,11.375244870163781,26.16245340868834,0.5538126855269617,88.26464636190224,87.91019546514623,8.572205880615936,1367.5922867508657,916.7513767874253,4.16873493311444,17.39818372400347
Turkiye,TUR,2012-01-01,28.398386611884955,72.71561946754852,24.161155092360623,14.888348865951832,43.63287904599659,0.0,0.6843538096669672,27.2305174199152,7351000000.0,3.069362327554531,13.03,13.116632632211441,14.277339487673768,74.0171227979713,5.727098586540859,89.41051233775535,70.041060581584,2.987009512566856,2746.0020259190806,1570.4982338732327,0.101804205580077,8.72782586895003
Turkmenistan,TKM,2012-01-01,0.0,100.0,0.0,12.591549295774648,100.0,0.0,0.0,0.0,0.0,0.0,0.05,2.487170536684095,2.187406383800333,-166.2325716062821,0.0,,457.1624218553439,0.025926584652354697,2343.9724094570815,4678.326013495565,17.9222499691692,
Uganda,UGA,2012-01-01,,,,,,,,87.0001719099192,,,92.95,,,,,,,,,,0.0,22.5886908182206
Ukraine,UKR,2012-01-01,40.540826666263364,48.896215524064466,5.282739220519956,10.798888905693097,8.085681301452388,45.44042991888608,0.2697075563487142,5.66335455704945,755000000.0,0.38061533652949386,2.86,3.6118929275840803,4.832458511729428,30.296253346563617,19.85442525423966,79.25760904872355,206.93400627709119,1.0086556277630743,3640.553482567696,2687.0560398928424,0.937322281432177,30.940046348395466
United Arab Emirates,ARE,2012-01-01,0.0,100.0,0.0,7.1764132553606235,98.62085769980507,0.0,1.379142300194932,0.0,0.0,0.0,0.1,9.48389259532424,7.595524943017235,-183.3544285066489,0.0,90.10453742599874,131.65646976372923,0.07099424343177865,10988.96026056181,7892.70590581455,8.32980613580499,3.2276874361033747
United Kingdom,GBR,2012-01-01,40.051501573659195,68.46820319509763,1.4681004141793221,7.870796052101592,27.72195817094411,19.557542036006655,0.6947434504943206,11.423960176561,35840000000.0,9.955859762381628,4.77,12.657180350549202,14.034543196362812,39.18082886175361,10.908522780493927,85.13981222842426,71.25276441196601,1.5669853600377748,5449.25947267211,3042.859871038112,0.825280555014382,13.94645304731339
United States,USA,2012-01-01,38.47985569263881,68.86283963694636,6.521155807556468,6.292678518077288,29.608671179081426,18.757919906042872,0.7743127652261218,12.0073970634651,234311000000.0,5.486241255908613,8.73,7.535537394751656,8.120385907489489,15.69172908920509,11.447571507797363,83.43717761881283,123.14685673715249,3.560646645661551,12964.187938930168,6872.027283674618,0.264700631302738,18.635628120633292
Uruguay,URY,2012-01-01,0.0,38.25611021987355,51.15598754364443,12.19212984807021,0.07549306407473813,0.0,38.180617155798814,61.7438897801265,1122000000.0,10.587902236482023,47.85,13.255851677003823,15.217944149508726,59.7019820779526,9.365654016718763,58.40715674297895,65.71189841252523,28.19012320733702,2953.309762622833,1375.592419521864,0.0,26.9492252075073
Uzbekistan,UZB,2012-01-01,4.085714285714285,78.64761904761905,21.352380952380955,8.815238095238096,73.83428571428571,0.0,0.7276190476190476,21.352380952381,0.0,0.0,1.34,3.7281619644289377,3.3658508068240027,-17.49611633110655,1.6484759811541467,97.98497237848427,297.10170099416683,0.007892510818998475,1610.807906094141,1625.988144217367,8.77169369594164,
Vanuatu,VUT,2012-01-01,,,,,,,,15.3674832962138,,,39.28,,,,,,,,,,0.0,
"Venezuela, RB",VEN,2012-01-01,0.0,32.588592143227054,67.41140785677295,20.643140736356685,16.461575135837176,0.0,16.12701700738987,67.411407856773,0.0,0.0,13.71,,,-166.05223799363398,6.972634761011852,89.25856921434037,,1.0207563588322617,3292.1139314375705,2479.1566637007554,1.58465283600053,0.9659039695807604
Vietnam,VNM,2012-01-01,21.136641948431866,54.98078100551058,44.89676168446833,9.112014422749846,33.527791006190895,0.0,0.31634805088781554,45.0192189944894,144000000.0,0.12245731002108987,37.9,9.484890206311682,10.357100278101735,-15.734326145765753,6.802802324681852,66.97810449233931,96.55212107140876,23.56824823990844,1213.0726927839794,671.0650186762064,3.38837808939264,10.065114812398463
Virgin Islands (U.S.),VIR,2012-01-01,,,,,,,,0.971550609305404,,,1.0,,,,,,,,,,,
West Bank and Gaza,PSE,2012-01-01,,,,,,,,0.0,,,12.24,,,,,,,,,,0.0,30.644872727850007
"Yemen, Rep.",YEM,2012-01-01,0.0,100.0,0.0,32.94217446628022,31.401102785239644,0.0,68.59889721476036,0.0,0.0,0.0,1.08,14.282591284843203,,-148.58987577747735,0.0,98.24042052981461,,0.8977013016016935,180.86905694233062,228.12335750170524,9.19533143545232,27.240902820061347
Zambia,ZMB,2012-01-01,0.0,0.14553686934023286,99.85446313065977,7.640685640362226,0.0,0.0,0.14553686934023286,99.8544631306598,0.0,0.0,84.63,5.429885677708869,5.297653303198302,6.777466579993859,9.718800629580524,10.688490457748824,188.7628243615488,63.008963658735425,719.3113600871584,618.3810434938538,0.00217713542763177,10.59540306031859
Zimbabwe,ZWE,2012-01-01,39.052482886015426,39.60665000543301,58.567858307073784,19.200260784526783,0.0,0.0,0.5541671194175812,60.393349994567,168000000.0,1.8254916874932088,77.5,2.882560684505734,2.835658601493907,13.311432116805335,3.648775602786073,28.86087340544275,352.651761207492,63.683974807156375,601.869640493705,814.9102348068058,0.293991062387354,21.767999844537258
Afghanistan,AFG,2013-01-01,,,,,,,,78.6364080993837,,,16.86,,,,,,,,,,0.0739243211911661,16.980095511159966
Albania,ALB,2013-01-01,0.0,0.0,100.0,27.992527662020407,0.0,0.0,0.0,100.0,0.0,0.0,41.14,13.19177663916992,14.178041415396805,12.320705333450574,26.068785011922806,56.395338812823184,70.53160381616875,8.68356032352784,2533.252829271056,801.3299750059756,1.62794288595137,17.180192434860093
Algeria,DZA,2013-01-01,0.0,99.44898981466022,0.5510101853397896,18.405409918183334,97.94289530806478,0.0,1.506094506595425,0.55101018533979,0.0,0.0,0.13,10.46641714902982,9.073449652672059,-189.3454690038968,0.04298316258307706,99.91036499530281,110.2116657147602,0.046074342829008366,1283.6104331544434,1252.0747947678547,17.8830708773949,7.809662333291486
Angola,AGO,2013-01-01,0.0,41.97906523855891,58.02093476144109,11.270691333982473,0.0,0.0,41.97906523855891,58.0209347614411,0.0,0.0,47.95,14.393103428387091,15.252599671761384,-594.5461428673585,2.546606881691036,46.50855391849568,65.56259401808053,37.71359051271661,278.8082549578724,531.0822632743899,25.6705638237426,7.697667910606991
Argentina,ARG,2013-01-01,2.548929377759243,64.05254605329384,29.369130991242326,16.018349415435942,47.23536432793109,4.46296322926703,14.268252347603502,31.4844907174391,2942000000.0,2.1153597261968105,8.91,10.234600185023012,12.4168110222818,12.688577630341491,5.671430156529576,88.96606441065762,80.53597644399301,2.9722689840307583,2967.3765580521826,1967.0216775207698,2.17446587170933,16.14897422194647
Armenia,ARM,2013-01-01,0.0,41.15434500648508,28.184176394293125,12.30869001297017,41.15434500648508,30.609597924773023,0.0,28.2360570687419,4000000.0,0.05188067444876784,6.77,9.826415525565313,10.68107337829269,72.0464797313162,25.72974126324275,75.49284382185529,93.62354929911028,0.2931014449580587,1928.7340356415987,999.6470651085602,0.0,22.10414121419651
Australia,AUS,2013-01-01,63.71539253508318,86.73589161168331,7.2794356244066005,5.340095584906718,20.4526061509248,0.0,2.5678929256753236,13.2641083883167,14939000000.0,5.984672763910088,9.21,8.395111392642235,8.548148939857857,-172.43834034344908,2.138830763347635,93.70804882449004,116.98439124489897,3.380803170551061,10220.887301346338,5468.391368795979,0.824821431396588,17.42163007920424
Austria,AUT,2013-01-01,9.456235476374903,20.835011618900076,65.13245546088304,5.24864446165763,10.302091402013943,0.0,1.0766847405112316,78.0247869868319,8322000000.0,12.892331525948878,34.59,12.227993357684198,13.523131701016801,63.41705212166424,12.298660835199486,66.25380350853943,73.94736826565183,14.548503100987297,8509.611580336052,3919.0444187337403,0.107100118144549,11.30519002532214
Azerbaijan,AZE,2013-01-01,0.0,93.0418771944849,6.37578145071508,14.048985184550828,92.96480260340842,0.0,0.07707459107647513,6.67123404984157,69000000.0,0.29545259912648797,2.52,11.66140127163912,9.940067739827448,-327.6003777125394,0.660788427016893,98.21123271906416,100.60293613425208,0.6948792602978142,2092.5365206294578,1474.003432800587,20.5109597816609,1.3157558461744803
Bahrain,BHR,2013-01-01,0.0,100.0,0.0,5.21299583269023,99.97298965889799,0.0,0.027010341102021915,0.0,0.0,0.0,0.0,4.94196946707447,4.503998099723202,-60.881300739434664,0.0,,222.024960459343,0.0,19483.65384691596,10860.468600025522,24.5571807843837,46.60282332920883
Bangladesh,BGD,2013-01-01,2.306099397590361,98.05346385542168,1.6829819277108433,13.160768072289155,83.14947289156626,0.0,12.59789156626506,1.94653614457831,140000000.0,0.2635542168674699,37.08,16.95811834449749,17.8570903227888,14.978323771415555,0.21825725020630907,72.86167193172042,56.00016474821899,26.38645940704574,299.4803504007745,220.23231440439068,0.712777269215087,8.052780750154612
Belarus,BLR,2013-01-01,0.0,98.98117878566669,0.43799790522740983,10.607166661376837,98.41305106801663,0.0,0.568127717650046,0.844256831815152,128000000.0,0.40625892658774243,6.97,6.575887590732667,6.510538130771294,85.38962705406958,0.06622957478899295,90.67204031039354,153.59713435570208,4.464702397755711,3657.124679306647,2888.4602917376305,0.703894399885891,29.211310082415842
Belgium,BEL,2013-01-01,6.278905603427291,31.936127744510976,0.4624896548366681,4.875614624409717,25.4661408889538,51.90107589698651,0.19108125212988655,14.2093861058371,11295000000.0,13.746896451000437,8.22,8.73865737834371,9.645810833815883,73.19206873773541,21.42550250609091,70.82030579611401,103.6719480848869,3.469717313074046,7989.671852635181,4997.463306069937,0.0,20.299348673161184
Benin,BEN,2013-01-01,0.0,100.0,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,51.97,6.571573075476875,7.081645013702052,45.125907095508104,0.0,36.475068805657784,141.2101281644493,42.34267948644136,93.90099459390245,394.2625328241209,0.0,14.109975500631103
Bolivia,BOL,2013-01-01,0.0,67.82393056416615,31.43211407315561,9.02665840049597,65.98884066955982,0.0,1.8350898946063237,32.1760694358338,60000000.0,0.7439553626782394,12.06,8.950385074306675,10.057813036651433,-180.95071617881447,2.4160292594694783,84.18089927540791,99.42519276863909,12.226747765549522,682.9341576821157,726.3237003656867,6.58234556252848,13.386953682698891
Bosnia and Herzegovina,BIH,2013-01-01,58.07690103718984,58.535327488396085,41.464672511603915,8.297518766832846,0.21775256432296142,0.0,0.24067388688327318,41.4646725116039,0.0,0.0,19.48,6.04697429662727,6.435990967276857,28.459619795711312,6.0406936221297665,92.50400216671697,155.37622800970334,2.7565856637213115,3402.2941989335905,1784.077053062576,0.0540365301968524,19.439884005655568
Botswana,BWA,2013-01-01,82.34019501625134,99.89165763813651,0.0,36.83640303358614,0.0,0.0,17.551462621885157,0.108342361863489,1000000.0,0.10834236186348861,26.36,11.464980176822632,12.636414118527831,44.58163319165429,0.0034650858354140636,68.8260329481313,79.13637449834559,21.44283756684896,1978.1010770864095,1119.3458826543176,0.266830734821399,24.58315888544701
Brazil,BRA,2013-01-01,3.8130191771611073,20.54610783475983,68.46344572541219,16.633805875019263,12.082381946292742,2.7053244988583356,4.650706711305981,76.6892081191253,46977000000.0,8.225762393713142,42.32,10.669340865771778,10.817517050326531,13.890819183635635,11.498104237890935,58.01808225265142,92.44265531061166,20.544678288199705,2560.095559741949,1456.109047468338,1.42134507245754,19.553327434465867
Brunei Darussalam,BRN,2013-01-01,0.0,99.95456610631531,0.0,9.291231258518854,99.04588823262154,0.0,0.9086778736937756,0.0454338936846888,2000000.0,0.045433893684688774,0.01,11.138555868625078,8.86895425104511,-458.3725434379149,0.005653881225104021,99.99437899017737,112.75286484673894,0.0,9698.762697290758,7389.223273144167,14.5190585411646,7.500925605687396
Bulgaria,BGR,2013-01-01,45.025424319115835,50.98098400241473,9.473170958229819,9.043627667231652,5.430820311593025,32.903016090459495,0.5247393717058674,16.0788502170935,2845000000.0,6.605679258863684,18.24,7.1473302581295854,8.11942951684666,37.14267985198577,24.789764105631082,70.20847929050558,123.16136225151563,6.632528631737015,4639.706322611549,2329.1228012220045,0.12835416516579,23.036700141833503
Cambodia,KHM,2013-01-01,9.50506186726659,42.069741282339706,57.14285714285714,28.065241844769407,0.0,0.0,32.564679415073115,57.9302587176603,14000000.0,0.7874015748031495,64.97,7.673183346675606,8.041703793390447,31.637960448714026,2.8956371187536205,28.612234256151964,124.35175749968676,57.323090915645224,221.93802362356593,397.61873634262804,0.0,12.131664139075747
Cameroon,CMR,2013-01-01,0.0,24.664246823956443,74.1016333938294,11.01633393829401,6.188747731397459,0.0,18.475499092558984,75.3357531760436,68000000.0,1.234119782214156,77.6,9.496295848242317,10.23371863789101,-22.82375153200801,4.566472147345432,35.781756303049946,97.71619050551523,63.086101694822084,257.3863360583557,336.3587322058814,3.92595786115384,23.502329481318938
Canada,CAN,2013-01-01,9.799397214560049,20.769340618869737,58.88807882810092,8.46695578320769,9.802854587407648,15.549008260114693,1.1670888169020435,63.2980330554908,29337000000.0,4.409954227389909,22.44,5.720576917288002,6.031303766535543,-64.44374805110212,19.91241795874621,73.17351572373609,165.80163074333305,4.434832133749259,15750.811633478754,7743.725742136764,0.302427959564394,10.946117372503359
Chile,CHL,2013-01-01,41.38096215698351,64.10867036200644,27.01293368918087,6.692670909464176,15.26722781085335,0.0,7.460480394169575,35.6668719633203,6323000000.0,8.653938274139465,30.23,10.147968348841463,10.865661592587573,61.28829786923371,4.08270933094002,68.64980209194164,92.03305215047266,16.205354908088577,3893.506111533887,2209.8600079669104,0.0304848593712397,21.503020444737274
China,CHN,2013-01-01,75.27906857397323,77.4244665797368,16.731349029635798,5.777009645976956,1.9612192767972876,2.0530051409280894,0.18417872896627596,20.2962273802567,193807000000.0,3.5648783506208974,11.45,5.386200963508157,5.036621381484178,14.756451413436844,4.534146551219118,88.23749256856516,198.5457957344657,3.019557619850735,3757.185088465714,2204.2432990522575,1.51024592241192,17.58243201239035
Colombia,COL,2013-01-01,8.992484666993002,26.00132454144951,70.96662731434824,10.324224711336347,16.55532839989634,0.0,0.45351147456016583,73.9986754585505,2106000000.0,3.0320481442022515,32.29,17.58428350068818,18.499877171469407,-268.53275583504984,8.974066211079142,76.76212717572876,54.05441294184398,9.023952745051233,1317.9655750160096,727.8467267025145,6.05758036097489,10.927930493187075
"Congo, Dem. Rep.",COD,2013-01-01,0.0,0.10898522644708163,99.67304432065876,5.655122305643013,0.0,0.0,0.10898522644708163,99.8910147735529,18000000.0,0.21797045289416325,93.92,1.9562444908860055,2.5247498488343543,0.22473173304265592,2.267624710230573,4.176638239868235,396.0788433997481,63.129802622973855,113.68088228561764,374.15201664589773,1.05115426990158,
"Congo, Rep.",COG,2013-01-01,0.0,43.18314803978935,56.81685196021065,44.52896430661205,43.18314803978935,0.0,0.0,56.8168519602106,0.0,0.0,62.47,10.68747799108092,9.389454321473371,-464.55872061950043,1.4928182842218702,41.60714156466672,106.5024617791721,44.64754066823792,204.01543806567682,543.7131555368132,20.0795313874435,1.5678271227557616
Costa Rica,CRI,2013-01-01,0.0,11.685393258426966,66.93698094772839,10.58133854421104,0.0,0.0,11.685393258426966,88.314606741573,2188000000.0,21.37762579384465,37.8,14.693511384067909,17.853423124480027,49.04993582405383,13.989058187017134,49.37779479224999,56.011667512032076,13.23449996035463,1919.8440583236895,1010.7274599893353,0.0,12.5628782205581
Cote d'Ivoire,CIV,2013-01-01,0.0,78.11764705882352,20.99346405228758,21.96078431372549,75.45098039215686,0.0,2.666666666666667,21.8823529411765,68000000.0,0.8888888888888888,72.16,6.313493885052396,6.467774936231896,4.597374749051679,0.6498663604558808,26.658121501487326,154.6126774446169,38.43331558962453,229.20194818985647,602.1414671808623,1.38242577572807,25.310969903362096
Croatia,HRV,2013-01-01,17.358571735857172,33.498243349824335,61.81974618197462,13.93848139384814,14.490571449057143,0.0,1.6491001649100163,66.5017566501757,653000000.0,4.682010468201047,32.82,11.157360496866943,12.157944913634077,47.411315659339856,10.360052329076215,71.30324628600363,82.25074279441644,14.685470378343485,3754.2686977361363,1983.8679471173766,0.672768914592371,21.718243437016877
Cuba,CUB,2013-01-01,0.0,58.7251828631139,0.6635318704284221,15.376175548589341,10.381400208986417,0.0,48.34378265412748,4.3521421107628,706000000.0,3.688610240334379,18.24,,,53.571207771675645,0.09174103386087153,87.50883462237242,,10.085896773458474,1430.6308333846366,1018.6521685711859,1.39561078705365,
Curacao,CUW,2013-01-01,,,,,,,,3.53982300884956,,,1.39,2.134678299298633,2.263021807574175,99.84744579807966,,,441.88703646295863,,4934.274681124936,11727.509719025888,0.0,
Cyprus,CYP,2013-01-01,0.0,92.37762237762239,0.0,4.335664335664335,0.0,0.0,92.37762237762239,7.62237762237762,327000000.0,7.6223776223776225,9.83,13.595157570567784,14.940817149529112,94.35630779462471,5.285149050760599,92.9908098356461,66.93074347888106,1.4241310314500135,3516.8059449787825,1654.4164021635556,0.0,28.909561089295625
Czechia,CZE,2013-01-01,50.82201655659938,53.26830062319784,3.1787740675286025,4.764673053669426,2.3544321458468978,35.74667472793229,0.091851920751558,10.8234117756488,6575000000.0,7.644637708120175,13.95,7.723853252162537,8.436476404846678,28.1041136321624,20.77952410447643,77.18176943546358,118.53289833484384,6.205196854823225,6284.790806248878,3989.991413575757,0.096472296725864,9.472177938460064
